topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,3,1.5677615079012783,-28.321044921875,-39.8720703125,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,3,0.8703363591974432,-32.548583984375,-57.404296875,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,3,1.8939944180575283,-73.37109375,-72.2421875,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,3,1.1191266666759143,-52.099609375,-66.9375,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,4,0.964453125,-47.15234375,-59.35546875,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,4,0.6627604166666666,-51.8612060546875,-68.98828125,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,4,1.0059988839285714,-36.791015625,-50.875,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,4,0.9202008928571429,-50.640625,-64.9296875,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,4,2.2812174479166667,-47.6357421875,-71.41015625,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,4,1.9731119791666667,-41.42009258270264,-65.5322265625,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,4,1.1846354166666666,-37.122283935546875,-55.3035888671875,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,4,0.94462890625,-30.818359375,-60.65234375,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,4,1.142578125,-39.0185546875,-50.365234375,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,4,0.875390625,-33.677734375,-45.435546875,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,5,1.1878580729166666,-48.12109375,-65.0703125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,5,1.01796875,-14.427734375,-25.037109375,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,5,1.0206473214285714,-42.26017379760742,-57.438507080078125,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,5,0.9681919642857143,-26.95068359375,-39.0517578125,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,5,1.9419392903645833,-25.679412841796875,-46.968994140625,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,5,1.7496541341145833,-29.756591796875,-40.5009765625,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,5,1.4731038411458333,-35.0615234375,-60.353515625,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,5,1.5614715576171876,-67.68359375,-67.6328125,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,5,1.1032278696695963,-49.078125,-64.17578125,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,5,0.8048903147379557,-46.162109375,-57.97265625,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,6,1.448958260672433,-50.71087646484375,-63.986328125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,6,1.200380597795759,-36.99609375,-49.87890625,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,6,1.8288010817307692,-50.23046875,-63.78515625,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,6,1.6243990384615385,-47.24609375,-68.36328125,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,6,1.7605642591203963,-40.94450092315674,-63.09765625,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,6,1.8000376565115792,-36.805877685546875,-54.23077392578125,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,6,1.7904139927455358,-30.419921875,-58.57421875,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,6,2.0581823076520647,-38.740234375,-49.1171875,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,6,2.1886776856013705,-33.8916015625,-44.2265625,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,6,2.331644364765712,-49.98828125,-63.56640625,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,7,1.3370840284559462,-14.5419921875,-28.078125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,7,0.995146221584744,-42.39194107055664,-59.3056526184082,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,7,1.5070083737373352,-26.97900390625,-41.470703125,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,7,1.3845722079277039,-24.987274169921875,-40.0162353515625,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,7,1.185474819607205,-28.998046875,-36.6279296875,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,7,1.0573446485731337,-34.10009765625,-51.95703125,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,7,1.2739394505818684,-72.12109375,-70.6640625,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,7,1.3086474736531575,-44.46875,-68.25,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,7,1.1341972880893283,-39.587890625,-59.53515625,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,7,1.3289259009891086,-27.539352416992188,-54.0859375,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,8,1.380164591471354,-27.10986328125,-61.328125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,8,1.2346974690755208,-30.55450439453125,-59.68359375,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,8,1.2986646379743303,-41.70170974731445,-66.349609375,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,8,1.2446354457310267,-31.365554809570312,-52.7041015625,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,8,1.978539021809896,-28.322036743164062,-58.0001220703125,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,8,1.7916178385416666,-29.453125,-58.921875,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,8,1.1765223821004231,-27.18408203125,-44.541015625,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,8,1.1308365186055502,-28.060559511184692,-47.41625213623047,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,8,1.883216349283854,-39.11328125,-57.2734375,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,8,1.5229532877604166,-8.21826171875,-24.37890625,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,9,2.0860877403846154,-35.537325859069824,-60.440574645996094,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,9,1.6173377403846154,-19.860595703125,-38.150390625,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,9,2.294921875,-14.128284454345703,-39.35968017578125,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,9,2.165715144230769,-30.848388671875,-41.82861328125,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,9,2.266826923076923,-23.7666015625,-58.650390625,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,9,2.1219951923076925,-66.5390625,-66.0625,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,9,2.127253605769231,-44.677734375,-60.5,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,9,1.3838641826923077,-40.072265625,-55.20703125,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,9,2.7537560096153846,-25.465219497680664,-44.4375,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,9,2.698467548076923,-27.9033203125,-57.5,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,10,0.81728515625,-29.50909423828125,-55.75390625,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,10,0.60322265625,-41.97720718383789,-67.177734375,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,10,0.7564453125,-31.141563415527344,-50.17376708984375,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,10,0.691796875,-27.47064208984375,-54.34490966796875,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,10,1.15712890625,-29.3671875,-56.953125,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,10,1.2855305989583334,-26.363525390625,-45.646484375,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,10,0.8306966145833333,-28.1562602519989,-44.967918395996094,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,10,0.7860188802083333,-39.2421875,-57.6328125,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,10,0.9472819010416667,-8.654052734375,-25.5390625,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,10,0.5844807942708333,-35.49434947967529,-58.62594223022461,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,11,1.1725373268127441,-19.93359375,-37.341796875,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,11,0.9595054785410563,-14.30502700805664,-34.5213623046875,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,11,1.0688920454545454,-31.607666015625,-36.388671875,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,11,0.9395419034090909,-23.4482421875,-49.716796875,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,11,1.6129743854204814,-76.8046875,-74.3671875,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,11,1.400971511999766,-47.884765625,-68.19921875,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,11,0.5779679616292318,-38.759765625,-56.3671875,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,11,0.6034018198649088,-33.60423278808594,-50.849609375,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,11,1.1566159824530284,-35.78515625,-53.5546875,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,11,0.7474768360455831,-35.3741455078125,-57.470703125,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,12,0.9285714285714286,-42.8140869140625,-67.8798828125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,12,1.1238839285714286,-41.31554985046387,-64.2464599609375,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,12,1.2106584821428572,-34.54552364349365,-52.193359375,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,12,0.9698660714285714,-30.943359375,-58.59765625,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,12,1.2971540178571428,-37.15673828125,-49.6171875,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,12,1.3136160714285714,-43.425682067871094,-50.361297607421875,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,12,0.9676339285714286,-47.00390625,-60.55078125,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,12,0.8088727678571429,-9.4619140625,-20.40625,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,12,0.7723214285714286,-41.06494140625,-58.623565673828125,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,12,1.1727120535714286,-21.1845703125,-38.798828125,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,13,1.2684461805555556,-26.06652069091797,-47.8818359375,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,13,2.110080295138889,-31.75830078125,-43.02685546875,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,13,1.1788194444444444,-29.9599609375,-58.857421875,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,13,1.5040147569444444,-68.39453125,-67.53515625,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,13,1.7956271701388888,-47.91015625,-63.462890625,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,13,1.8761121961805556,-38.357421875,-51.861328125,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,13,1.2160373263888888,-30.803253173828125,-40.376953125,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,13,1.56103515625,-36.3955078125,-50.56494140625,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,13,1.3454861111111112,-33.98612976074219,-57.408203125,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,13,1.6207139756944444,-42.877830505371094,-71.6923828125,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,14,1.1343831270933151,-41.546396255493164,-65.10205078125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,14,1.0368311405181885,-32.2861704826355,-49.24871826171875,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,14,0.948645830154419,-32.75,-50.740234375,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,14,1.0571069717407227,-35.213623046875,-47.00390625,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,14,1.5564530491828918,-42.372039794921875,-49.61286163330078,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,14,1.4457245469093323,-49.9765625,-61.30078125,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,14,1.0974140167236328,-9.52880859375,-23.578125,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,14,1.23317289352417,-38.19384765625,-57.92461395263672,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,14,1.573857732117176,-19.46923828125,-36.431640625,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,14,1.5244141966104507,-21.875831604003906,-43.287353515625,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,15,1.752197265625,-30.6982421875,-37.73486328125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,15,1.3134358723958333,-28.431640625,-47.88623046875,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,15,1.0084228515625,-72.015625,-72.01171875,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,15,1.2076416015625,-44.943359375,-67.6904296875,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,15,1.5241495768229167,-35.37109375,-60.63671875,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,15,1.45068359375,-26.841842651367188,-47.67578125,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,15,1.4678548177083333,-30.82958984375,-47.96826171875,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,15,1.4135335286458333,-32.853925704956055,-49.40234375,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,15,2.5133056640625,-40.50304365158081,-71.14453125,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,15,2.3488667805989585,-34.282042503356934,-54.697593688964844,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,16,2.649924468994141,-29.507274627685547,-57.75551986694336,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,16,2.077838134765625,-31.916015625,-67.71484375,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,16,2.1289581298828124,-35.647216796875,-49.8564453125,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,16,1.5028961181640625,-31.157233715057373,-45.03662550449371,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,16,2.5231395721435548,-47.54296875,-58.35546875,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,16,2.021633529663086,-9.03466796875,-21.14404296875,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,16,2.181531524658203,-33.23437774181366,-58.41610145568848,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,16,2.141152191162109,-19.29150390625,-49.451171875,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,16,2.96759033203125,-20.627197265625,-50.3031005859375,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,16,2.6653252601623536,-29.3916015625,-46.739501953125,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,17,1.082275390625,-28.923828125,-63.34375,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,17,1.0500932173295454,-66.28125,-65.87109375,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,17,0.9767622514204546,-47.322265625,-65.056640625,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,17,0.6936257102272727,-37.291015625,-56.046875,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,17,0.9982022372159091,-26.60562229156494,-38.916015625,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,17,0.4346368963068182,-30.828125,-43.958984375,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,17,1.0244140625,-37.366098403930664,-49.439453125,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,17,0.6396928267045454,-42.85600233078003,-75.4990234375,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,17,1.5770818536931819,-35.777690410614014,-59.69835662841797,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,17,0.3521062677556818,-30.561920166015625,-53.406219482421875,clairvoyant
A short story titled 'The Rock',SakanaAI/TinySwallow-1.5B-Instruct,max,6,18,2.1326171875,-32.033203125,-67.11328125,naive
A short story about a mountain becoming space debris,SakanaAI/TinySwallow-1.5B-Instruct,max,6,18,1.6570475260416666,-36.6427001953125,-45.409912109375,clairvoyant
A short story titled 'The Rock',openai-community/gpt2-xl,max,6,18,1.6861328125,-35.309600830078125,-44.27932286262512,naive
A short story about a mountain becoming space debris,openai-community/gpt2-xl,max,6,18,1.1904622395833333,-48.1171875,-64.53515625,clairvoyant
A short story titled 'The Rock',allenai/OLMo-2-1124-13B,max,6,18,2.3255859375,-9.31982421875,-23.90625,naive
A short story about a mountain becoming space debris,allenai/OLMo-2-1124-13B,max,6,18,1.7512369791666667,-32.13086140155792,-56.521488547325134,clairvoyant
A short story titled 'The Rock',meta-llama/Llama-3.1-8B-Instruct,max,6,18,1.9264973958333333,-18.6690673828125,-46.85546875,naive
A short story about a mountain becoming space debris,meta-llama/Llama-3.1-8B-Instruct,max,6,18,1.29697265625,-17.15598201751709,-43.809234619140625,clairvoyant
A short story titled 'The Rock',Qwen/Qwen2.5-7B-Instruct,max,6,18,2.294661458333333,-30.4398193359375,-34.31298828125,naive
A short story about a mountain becoming space debris,Qwen/Qwen2.5-7B-Instruct,max,6,18,1.5153645833333333,-26.44970703125,-49.18017578125,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,max,7,0,-0.12109375,-47.26171875,-45.80859375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,max,7,0,0.023111979166666668,-30.44140625,-28.873046875,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,max,7,0,-0.2819010416666667,-24.558837890625,-37.984375,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,max,7,0,-0.4602864583333333,-14.23046875,-23.37890625,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,max,7,0,0.06282552083333333,-26.80078125,-42.52880859375,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,max,7,0,0.06429036458333333,-22.55859375,-31.6007080078125,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,max,7,0,-0.22005208333333334,-9.2679443359375,-31.69140625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,max,7,0,-0.3623046875,-21.91796875,-46.01953125,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,max,7,0,-0.24446614583333334,-30.705810546875,-39.5118408203125,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,max,7,0,0.016276041666666668,-26.69921875,-39.65234375,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,max,7,1,-0.142578125,-18.744140625,-29.9375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,max,7,1,0.30024857954545453,-36.77734375,-49.9609375,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,max,7,1,0.42436079545454547,-28.8125,-44.9501953125,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,max,7,1,0.5985440340909091,-20.29833984375,-36.79296875,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,max,7,1,0.5232599431818182,-22.462890625,-38.19921875,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,max,7,1,0.42094282670454547,-27.40625,-49.03125,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,max,7,1,0.3008700284090909,-49.248046875,-64.2265625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,max,7,1,0.6536088423295454,-17.26123046875,-39.265625,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,max,7,1,0.6188299005681818,-45.59375,-45.87109375,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,max,7,1,1.3607066761363635,-29.166015625,-32.46875,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,max,7,2,1.4917263454861112,-24.80419921875,-37.375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,max,7,2,1.3967556423611112,-12.80859375,-22.5546875,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,max,7,2,1.3305121527777777,-26.67041015625,-40.9306640625,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,max,7,2,1.0896267361111112,-14.76171875,-22.024169921875,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,max,7,2,1.5082465277777777,-8.8248291015625,-29.71484375,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,max,7,2,1.1497395833333333,-23.0107421875,-45.3046875,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,max,7,2,1.5051540798611112,-31.619140625,-40.1513671875,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,max,7,2,1.0569118923611112,-28.25,-39.892578125,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,max,7,2,1.5348849826388888,-19.5546875,-29.84375,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,max,7,2,2.0440538194444446,-36.5810546875,-42.400390625,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,max,7,3,1.5247395833333333,-27.494140625,-40.1005859375,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,max,7,3,1.6243489583333333,-20.99658203125,-36.619140625,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,max,7,3,2.3138020833333335,-21.1077880859375,-30.62060546875,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,max,7,3,2.5393880208333335,-26.44921875,-42.0078125,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,max,7,3,1.9772135416666667,-45.5078125,-56.638671875,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,max,7,3,1.9814453125,-15.2542724609375,-35.2509765625,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,max,7,3,1.5465494791666667,-44.296875,-40.9140625,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,max,7,3,1.7615559895833333,-26.826171875,-31.494140625,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,max,7,3,1.7981770833333333,-21.720703125,-33.6953125,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,max,7,3,1.9296875,-10.48828125,-24.37109375,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,max,7,4,1.2098482572115385,-28.39794921875,-39.63916015625,naive
A short story about a man trapped in a strange village,SakanaAI/TinySwallow-1.5B-Instruct,max,7,4,1.0969426081730769,-26.591796875,-30.1025390625,clairvoyant
A short story titled 'The Prisoner',openai-community/gpt2-xl,max,7,4,0.8647085336538461,-13.07275390625,-31.78515625,naive
A short story about a man trapped in a strange village,openai-community/gpt2-xl,max,7,4,0.7607797475961539,-18.31640625,-43.01953125,clairvoyant
A short story titled 'The Prisoner',allenai/OLMo-2-1124-13B,max,7,4,0.8243689903846154,-29.778564453125,-37.02392578125,naive
A short story about a man trapped in a strange village,allenai/OLMo-2-1124-13B,max,7,4,0.15211838942307693,-27.34375,-35.82421875,clairvoyant
A short story titled 'The Prisoner',meta-llama/Llama-3.1-8B-Instruct,max,7,4,0.9321664663461539,-18.9375,-28.28125,naive
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,max,7,4,1.0657113882211537,-29.4541015625,-45.1796875,clairvoyant
A short story titled 'The Prisoner',Qwen/Qwen2.5-7B-Instruct,max,7,4,0.8723989633413461,-29.487380981445312,-43.64453125,naive
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,max,7,4,1.2444035456730769,-22.9677734375,-39.0546875,clairvoyant
A short story titled 'The Prisoner',SakanaAI/TinySwallow-1.5B-Instruct,max,7,5,0.8220103870738636,-27.02734375,-36.09765625,naive
